code_name,hidden_units,cleanup_units,p_noise,learning_rate,cond,mse,max_acc,k,x0
64195083,100.0,5.0,0.0,0.006,LF_CON,0.0008189693359967349,0.9999999999999959,21.610098612847896,0.001006675750418442
64195083,100.0,5.0,0.0,0.006,LF_INC,0.003062269664869482,0.9134750210068189,9.53028449770084,8.189161011937698e-22
64195083,100.0,5.0,0.0,0.006,NW_AMB,0.002305032126286867,0.8610666977335234,37.73135540760766,0.007993991372217742
64195083,100.0,5.0,0.0,0.006,NW_UN,0.003838899219238338,0.8904806646156271,44.02382434594202,0.008778814989190831
64195084,100.0,5.0,0.0,0.004,HF_CON,0.000989869234421203,0.9816594853851721,20.386199526886266,0.013759902269949222
64195084,100.0,5.0,0.0,0.004,HF_INC,0.002058394685070363,0.9801705044137368,10.843428319616756,3.966728083885793e-19
64195084,100.0,5.0,0.0,0.004,LF_CON,0.001029656703885796,0.9789990640797586,16.012186455393426,0.0020218786510549846
64195084,100.0,5.0,0.0,0.004,LF_INC,0.007638766251720147,0.9140635068542213,6.869136712121921,5.816911148046954e-18
64195084,100.0,5.0,0.0,0.004,NW_AMB,0.002406230856194388,0.8517236243198163,25.058927855386667,0.005867672809837592
64195084,100.0,5.0,0.0,0.004,NW_UN,0.0017262986975824582,0.8886244005416635,26.58648299063636,0.009954340676173077
64195085,100.0,5.0,0.0,0.002,HF_CON,0.0014042603143650369,0.9661116821650141,10.552339621201858,0.02469937147220409
64195085,100.0,5.0,0.0,0.002,HF_INC,0.0007221642231522559,0.9851888139942387,5.175688264551352,2.551365189911624e-09
64195085,100.0,5.0,0.0,0.002,LF_CON,0.001671250381083472,0.9724185408406257,8.089597549269671,0.004891266143823034
64195085,100.0,5.0,0.0,0.002,LF_INC,0.002666104604928339,0.7875550278073086,5.209566741531824,8.375026051905448e-20
64195085,100.0,5.0,0.0,0.002,NW_AMB,0.0031810137007458918,0.8541577331139651,14.63623550503607,0.02128543751789669
64195085,100.0,5.0,0.0,0.002,NW_UN,0.0035279707015661806,0.9274322218870403,9.783756468592026,0.019483505176324065
64195086,150.0,5.0,0.0,0.01,HF_CON,0.00038010023495450054,0.9999999984711043,37.52610140402293,0.0005222988454936598
64195086,150.0,5.0,0.0,0.01,HF_INC,0.0016635167789829973,0.9875175730326599,20.510390169459804,1.26212779182268e-20
64195086,150.0,5.0,0.0,0.01,LF_CON,0.0013527291486012606,0.9985045172540098,35.727323023136535,1.174675642552938e-23
64195086,150.0,5.0,0.0,0.01,LF_INC,0.009785846501988934,0.9785849022580126,12.34378422938095,2.646851623591124e-22
64195086,150.0,5.0,0.0,0.01,NW_AMB,0.0020868816108732314,0.834878634955307,90.47965814498552,0.00753898150414482
64195086,150.0,5.0,0.0,0.01,NW_UN,0.0013341512645144305,0.8813240434174877,84.65612486731769,0.007812981033120546
64195087,150.0,5.0,0.0,0.008,HF_CON,0.00047020227201539265,0.9998042885457219,31.038873402384393,0.002832175521421307
64195087,150.0,5.0,0.0,0.008,HF_INC,0.002689808613508811,0.9807117822138252,17.729377481970836,6.017838002934367e-18
64195087,150.0,5.0,0.0,0.008,LF_CON,0.002210898302428008,0.9922059464900167,29.36657394097386,1.352442304192101e-24
64195087,150.0,5.0,0.0,0.008,LF_INC,0.003982248066094708,0.9815827198289471,8.86848826242693,1.0647620157038462e-17
64195087,150.0,5.0,0.0,0.008,NW_AMB,0.0030382080040981304,0.8727606983309192,65.22498690443481,0.003209443213092575
64195087,150.0,5.0,0.0,0.008,NW_UN,0.0026799002840314314,0.9310632937577389,54.74299012092466,0.003927512670821787
64195088,150.0,5.0,0.0,0.006,HF_CON,0.0005041594834989963,0.9982856065665177,27.111542840256302,0.007679808980597539
64195088,150.0,5.0,0.0,0.006,HF_INC,0.003161859936232533,0.9952356931774441,13.123631151597133,8.083560673406453e-21
64195088,150.0,5.0,0.0,0.006,LF_CON,0.001009416592322094,0.9999999999999994,23.221105128487626,1.2265712003923324e-18
64195088,150.0,5.0,0.0,0.006,LF_INC,0.00448162962051614,0.9743979979570371,8.645365955737315,6.185509543500618e-17
64195088,150.0,5.0,0.0,0.006,NW_AMB,0.0068574808391675185,0.8520669712860985,32.49659691574003,0.00649114271015367
64195088,150.0,5.0,0.0,0.006,NW_UN,0.0037820292481014995,0.9004576897966703,45.29626976921897,0.007823879150835614
64195089,150.0,5.0,0.0,0.004,HF_CON,0.0013702927144554366,0.9956823941291505,20.215235383322273,0.0074572026127152635
64195089,150.0,5.0,0.0,0.004,HF_INC,0.0016219640085474293,0.9886680357726663,10.796373129887508,1.5404003303735752e-10
64195089,150.0,5.0,0.0,0.004,LF_CON,0.0021335349830732256,0.9978454685844456,17.652956025229553,0.006340481898961403
64195089,150.0,5.0,0.0,0.004,LF_INC,0.00810871055738376,0.8708318211218335,8.189873235343084,2.819242018460107e-17
64195089,150.0,5.0,0.0,0.004,NW_AMB,0.0019361034739013982,0.9101417787974305,22.796289960054565,0.006418083958079154
64195089,150.0,5.0,0.0,0.004,NW_UN,0.0023773409192638364,0.9382303214726712,23.191024411981054,0.007679384583927488
64195090,150.0,5.0,0.0,0.002,HF_CON,0.00163293693766466,0.9841284361451006,10.047843160726103,0.018558196942343022
64195090,150.0,5.0,0.0,0.002,HF_INC,0.0018150533635557231,0.9782864326597506,6.96599275388256,1.1616114909362738e-14
64195090,150.0,5.0,0.0,0.002,LF_CON,0.0008802468297163175,0.96888389435394,11.622983066889217,0.009426964813792118
64195090,150.0,5.0,0.0,0.002,LF_INC,0.0044713961874378845,0.7687304223200555,5.466807833290783,4.200165076724532e-19
64195090,150.0,5.0,0.0,0.002,NW_AMB,0.0012403201815440758,0.8348476861021149,18.55835189345587,0.018570460403663447
64195090,150.0,5.0,0.0,0.002,NW_UN,0.0021778785689715264,0.9183338754805038,11.976695175220938,0.015802621095973815
64195091,200.0,5.0,0.0,0.01,HF_CON,0.0007199043639532986,0.9982783999912767,46.65786078659414,0.0036277123875373845
64195091,200.0,5.0,0.0,0.01,HF_INC,0.0015723575655536988,0.9948046537362112,22.714197032283813,5.460618762121538e-22
64195091,200.0,5.0,0.0,0.01,LF_CON,0.0005650757011845399,0.9976665476061217,39.064521558875605,8.769873416995244e-24
64195091,200.0,5.0,0.0,0.01,LF_INC,0.004972237961915938,0.9899270600502048,11.761753800157125,1.027186019919589e-24
64195091,200.0,5.0,0.0,0.01,NW_AMB,0.003045814679131742,0.8826590418747042,47.86823605337717,0.003300985255621556
64195091,200.0,5.0,0.0,0.01,NW_UN,0.0004979666242725699,0.9181824642892455,69.10563654793701,0.005408952408278365
64195092,200.0,5.0,0.0,0.008,HF_CON,0.0008119091014637319,0.9998838523045784,33.80782836843446,0.0023301571558319934
64195092,200.0,5.0,0.0,0.008,HF_INC,0.0030398001749312965,0.9929415108193411,16.960602396525278,6.790889946606833e-20
64195092,200.0,5.0,0.0,0.008,LF_CON,0.00027565221069246546,0.996442369407143,33.35295103924279,5.62967832435463e-19
64195092,200.0,5.0,0.0,0.008,LF_INC,0.00579299937485508,0.9727995625457877,10.18680833914555,2.840663942972641e-24
64195092,200.0,5.0,0.0,0.008,NW_AMB,0.0020880905582603194,0.8631307400552997,44.64675751149791,0.0017634109471671654
64195092,200.0,5.0,0.0,0.008,NW_UN,0.0021229498363198296,0.9110816978861088,44.656771988892345,0.001391099020250341
64195093,200.0,5.0,0.0,0.006,HF_CON,0.0011047819617123204,0.9987368002807162,27.50330631684281,0.0054271716897526905
64195093,200.0,5.0,0.0,0.006,HF_INC,0.0007067223364324482,0.9926790563176484,15.022794631061194,1.833893181119286e-16
64195093,200.0,5.0,0.0,0.006,LF_CON,0.0009608314296601735,0.9988441501326926,27.678400294177056,3.4882245275025502e-25
64195093,200.0,5.0,0.0,0.006,LF_INC,0.00566219561423906,0.9215159425570465,9.332399039255609,1.4530652276122247e-26
64195093,200.0,5.0,0.0,0.006,NW_AMB,0.0031557232529210054,0.8797970677138399,43.33729099363435,0.005371602916201312
64195093,200.0,5.0,0.0,0.006,NW_UN,0.003245005595818246,0.8919707542174155,39.530710782564036,0.0037502289345746173
64195094,200.0,5.0,0.0,0.004,HF_CON,0.0005933670771408941,0.9962868572672312,18.682153251477214,0.005737759126761057
64195094,200.0,5.0,0.0,0.004,HF_INC,0.0015210965173710362,0.9781908975838773,9.740237646389733,8.282973012480617e-16
64195094,200.0,5.0,0.0,0.004,LF_CON,0.0016337489439564308,0.9960547408140675,15.773571212898403,0.0013261449524008654
64195094,200.0,5.0,0.0,0.004,LF_INC,0.004921513612251009,0.8879388398154202,7.335454235442116,1.0450831028454962e-24
64195094,200.0,5.0,0.0,0.004,NW_AMB,0.0031128669353546823,0.8605950650345293,33.0535950878909,0.0075753744071028785
64195094,200.0,5.0,0.0,0.004,NW_UN,0.002451653866416838,0.907060927631848,30.240228504860298,0.007552671213185494
64195095,200.0,5.0,0.0,0.002,HF_CON,0.0007268022153956278,0.9811656777597069,9.94777437747173,0.01673192425976639
64195095,200.0,5.0,0.0,0.002,HF_INC,0.00211205646819808,0.9757269052969633,6.272432219767515,1.0466451965192339e-17
64195095,200.0,5.0,0.0,0.002,LF_CON,0.0018927294194742161,0.992424553920996,13.17848302620953,0.015260049414176113
64195095,200.0,5.0,0.0,0.002,LF_INC,0.00631046475801866,0.7502784817089122,6.417488127857318,3.884425378371453e-28
64195095,200.0,5.0,0.0,0.002,NW_AMB,0.0013626190875112955,0.8307409289751804,19.129724706425623,0.021066195409017868
64195095,200.0,5.0,0.0,0.002,NW_UN,0.002019376056302922,0.8841763293252725,16.56594573433729,0.023976029667754306
64195096,250.0,5.0,0.0,0.01,HF_CON,0.00011794513378090799,0.9990194615013255,42.24290475964679,0.0023253076933861284
64195096,250.0,5.0,0.0,0.01,HF_INC,0.002258563437905109,0.9968366789144611,20.971919718339656,2.8632637740904465e-20
64195096,250.0,5.0,0.0,0.01,LF_CON,0.0008308263259667884,0.9999999999999081,34.93598102121821,3.894564346306088e-13
64195096,250.0,5.0,0.0,0.01,LF_INC,0.0055265886486643495,0.9777927388168832,11.044998703625078,1.964628220636853e-20
64195096,250.0,5.0,0.0,0.01,NW_AMB,0.0022862577211423965,0.8359514085122793,152.57740527132196,0.007089211534733349
64195096,250.0,5.0,0.0,0.01,NW_UN,0.001771335184402254,0.8788175603161062,90.81584933234055,0.00663495905297015
64195097,250.0,5.0,0.0,0.008,HF_CON,0.0013337953107384404,0.9980813814210944,36.0288554270223,0.0007623304430115033
64195097,250.0,5.0,0.0,0.008,HF_INC,0.004655697904812493,0.993911244209874,15.587994361822632,1.006415375090586e-19
64195097,250.0,5.0,0.0,0.008,LF_CON,0.0015238145710626348,0.99819553348741,30.913494596851457,5.104759478191093e-24
64195097,250.0,5.0,0.0,0.008,LF_INC,0.008748488333958792,0.9768035512327193,10.990444124577937,1.3113820148762633e-17
64195097,250.0,5.0,0.0,0.008,NW_AMB,0.0028360494314307303,0.8699963118525482,60.11551390973836,0.004272675807340105
64195097,250.0,5.0,0.0,0.008,NW_UN,0.00261719290358221,0.8564328980836368,59.77507244686028,0.005491011215539333
64195098,250.0,5.0,0.0,0.006,HF_CON,0.000947655072979416,0.9999999999985478,26.50884809504648,0.0047289438577557625
64195098,250.0,5.0,0.0,0.006,HF_INC,0.002696591640813109,0.9957270942621493,14.114858912768652,1.136088849403701e-17
64195098,250.0,5.0,0.0,0.006,LF_CON,0.0021201128495522397,0.9963884355698981,23.248441584338977,6.4506142705313775e-24
64195098,250.0,5.0,0.0,0.006,LF_INC,0.0039769163518633445,0.9450435157187248,10.026261044206162,1.0036522329504179e-19
64195098,250.0,5.0,0.0,0.006,NW_AMB,0.0011145799220078929,0.842300721245676,51.39496738687148,0.003623264213928927
64195098,250.0,5.0,0.0,0.006,NW_UN,0.003406821439345814,0.8931915743999811,45.951223796158146,0.0061254272492000114
64195099,250.0,5.0,0.0,0.004,HF_CON,0.0007526757568614192,0.990045087872383,22.092995088450586,0.007048272502713079
64195099,250.0,5.0,0.0,0.004,HF_INC,0.0013156776807022137,0.9662090417623133,12.566566945769976,2.5604255769062103e-11
64195099,250.0,5.0,0.0,0.004,LF_CON,0.0034464085685830953,0.9944447963174717,16.506615938252704,3.295798465932018e-19
64195099,250.0,5.0,0.0,0.004,LF_INC,0.007331536867084036,0.8608453640090841,8.693020305724035,5.066229588129037e-25
64195099,250.0,5.0,0.0,0.004,NW_AMB,0.0029829179075035626,0.8799997421426259,24.029839810025873,0.0061604033338813965
64195099,250.0,5.0,0.0,0.004,NW_UN,0.0034418905200840418,0.8909531800448145,28.581129118427064,0.006924456829072679
64195100,250.0,5.0,0.0,0.002,HF_CON,0.001129606570752065,0.9849725750506616,10.724243820639016,0.014975423471716138
64195100,250.0,5.0,0.0,0.002,HF_INC,0.003020123699600229,0.9482793063618213,6.2081455045736975,7.10273843482214e-17
64195100,250.0,5.0,0.0,0.002,LF_CON,0.0026237242800811376,0.9833594940195033,11.922330410929526,0.007267116409649726
64195100,250.0,5.0,0.0,0.002,LF_INC,0.003138856037265415,0.6668432220800414,6.946288662478978,4.279992991439039e-21
64195100,250.0,5.0,0.0,0.002,NW_AMB,0.003221838142057493,0.8242808404752483,21.632081989803087,0.016105878484517444
64195100,250.0,5.0,0.0,0.002,NW_UN,0.002008262588133019,0.9207646990390506,11.839894251922694,0.011920797020685624
64195101,50.0,10.0,0.0,0.01,HF_CON,0.0007977034306343332,0.9950837177297269,37.66020140414168,0.006467586404064246
64195101,50.0,10.0,0.0,0.01,HF_INC,0.001037064857089704,0.9752880636823068,20.142716938071974,1.6304875497616416e-19
64195101,50.0,10.0,0.0,0.01,LF_CON,0.001654226757329215,0.9966074860473645,26.050575045010206,3.0420418952968717e-19
64195101,50.0,10.0,0.0,0.01,LF_INC,0.003751761951404406,0.8326138380605554,11.903362459405969,1.7981002510014358e-19
64195101,50.0,10.0,0.0,0.01,NW_AMB,0.002929747162079198,0.7859749069415088,83.86469646092735,0.007464231488575409
64195101,50.0,10.0,0.0,0.01,NW_UN,0.0029829577908330996,0.8124417181283508,72.6236675092609,0.008247178447093743
64195102,50.0,10.0,0.0,0.008,HF_CON,0.0005865957645127943,0.9743936420604757,36.73191714990579,0.009077782858925187
64195102,50.0,10.0,0.0,0.008,HF_INC,0.0020353718868798484,0.9405672989163688,19.950088599233275,0.0038717929734238946
64195102,50.0,10.0,0.0,0.008,LF_CON,0.0020887387377134053,0.9882432475631839,23.96272117798776,1.29787473276896e-20
64195102,50.0,10.0,0.0,0.008,LF_INC,0.006135472516068644,0.7554266165966994,13.120101258363833,4.482543438213142e-22
64195102,50.0,10.0,0.0,0.008,NW_AMB,0.003727867720401417,0.8228905573444656,54.53780478645448,0.007672848702387788
64195102,50.0,10.0,0.0,0.008,NW_UN,0.0028064736638512356,0.7905267075832932,64.08058422623492,0.008394440268980279
64195103,50.0,10.0,0.0,0.006,HF_CON,0.0012853623001269974,0.998187799472019,28.481962178908656,0.009441862056670396
64195103,50.0,10.0,0.0,0.006,HF_INC,0.0031868451060453034,0.9762979776140047,13.735616755333279,9.635943646503295e-15
64195103,50.0,10.0,0.0,0.006,LF_CON,0.0005451294018156151,0.9915447477277932,21.88881015906852,0.005148009422782827
64195103,50.0,10.0,0.0,0.006,LF_INC,0.006020733933005178,0.8255152729473414,11.970016157866484,8.932537064130749e-21
64195103,50.0,10.0,0.0,0.006,NW_AMB,0.004045542176849316,0.7923997620823785,30.546425640668335,0.007246629462156463
64195103,50.0,10.0,0.0,0.006,NW_UN,0.003527484509013268,0.8369417908438963,40.33464164768578,0.00709594289163442
64195104,50.0,10.0,0.0,0.004,HF_CON,0.0012021203396364664,0.9764776926276825,22.541732509516688,0.017550037461425194
64195104,50.0,10.0,0.0,0.004,HF_INC,0.001996827545177039,0.9546799912453146,12.564659866015742,0.006290430271455061
64195104,50.0,10.0,0.0,0.004,LF_CON,0.0005507756463493423,0.9930212766767544,18.516697110337773,0.008725127294992113
64195104,50.0,10.0,0.0,0.004,LF_INC,0.005773283848821065,0.7774681716875409,9.170957185167216,8.26284047694193e-24
64195104,50.0,10.0,0.0,0.004,NW_AMB,0.002544564860952806,0.8050632357780222,32.31357246610768,0.017774706476935447
64195104,50.0,10.0,0.0,0.004,NW_UN,0.003761566518777124,0.8830525426127291,27.56231463852307,0.015884017614590226
64195105,50.0,10.0,0.0,0.002,HF_CON,0.0012326443519159152,0.9711505056870349,8.621818686475713,0.02728826521773401
64195105,50.0,10.0,0.0,0.002,HF_INC,0.0012197908501691123,0.9387300265795079,5.662957893658197,0.008872555813562688
64195105,50.0,10.0,0.0,0.002,LF_CON,0.002949883241133794,0.9630326374708527,8.940669414180665,0.01512419985954862
64195105,50.0,10.0,0.0,0.002,LF_INC,0.0026011210699962897,0.6358764805667391,6.108159648065451,1.4868653947613269e-31
64195105,50.0,10.0,0.0,0.002,NW_AMB,0.002951281331928832,0.8136230005400192,14.38051120031496,0.027572071478947222
64195105,50.0,10.0,0.0,0.002,NW_UN,0.0011670258619916772,0.8463706888025501,8.906115049543075,0.020101219956153056
64195106,100.0,10.0,0.0,0.01,HF_CON,0.0004635010180889138,0.9931053721450877,48.7267321483452,0.003975482680168659
64195106,100.0,10.0,0.0,0.01,HF_INC,0.00282422598243535,0.9942148323308417,23.768642065618895,3.861289093786605e-14
64195106,100.0,10.0,0.0,0.01,LF_CON,0.0009218375769412529,0.9967336151276521,36.09415050506128,9.422943424765e-19
64195106,100.0,10.0,0.0,0.01,LF_INC,0.005960673944271424,0.894962006897091,13.052505606476423,4.0201890483955295e-30
64195106,100.0,10.0,0.0,0.01,NW_AMB,0.003034777828212467,0.8222757809372402,76.9574853287001,0.004994880139384181
64195106,100.0,10.0,0.0,0.01,NW_UN,0.0024639205035810077,0.9070230225458167,62.984965675269954,0.0054250123053407266
64195107,100.0,10.0,0.0,0.008,HF_CON,0.001023307926906061,0.9968337060083766,38.76723689699053,0.00713724505443653
64195107,100.0,10.0,0.0,0.008,HF_INC,0.0021257146205478734,0.9938024190287242,19.777127277606148,2.3897246719653867e-08
64195107,100.0,10.0,0.0,0.008,LF_CON,0.0005881805011255722,0.9980536102608017,32.11150064297549,0.002052464951478116
64195107,100.0,10.0,0.0,0.008,LF_INC,0.006463778161887652,0.9286541924796737,11.833322012854971,3.7818914674191265e-23
64195107,100.0,10.0,0.0,0.008,NW_AMB,0.0024508846696682804,0.850160957673393,62.64572168820794,0.007037228407922785
64195107,100.0,10.0,0.0,0.008,NW_UN,0.0017365898350309274,0.9191481535253707,70.35122912923313,0.00782361801669615
64195108,100.0,10.0,0.0,0.006,HF_CON,0.0010761913511457787,0.9981126891732669,29.277031125698777,0.008205768469989994
64195108,100.0,10.0,0.0,0.006,HF_INC,0.0007040775081781449,0.9977986977048688,16.06301155243307,5.500945311193007e-16
64195108,100.0,10.0,0.0,0.006,LF_CON,0.0006015174355262929,0.9958717570687089,26.128834279682525,0.0046355649945264196
64195108,100.0,10.0,0.0,0.006,LF_INC,0.0049984114638899745,0.9342240002299471,9.28122862434037,6.972436204327466e-21
64195108,100.0,10.0,0.0,0.006,NW_AMB,0.0012960450046508927,0.8690509251798976,40.41216579826686,0.006998525019515284
64195108,100.0,10.0,0.0,0.006,NW_UN,0.0039488763393660834,0.8995552008300859,45.16861701808158,0.008767014590627438
64195109,100.0,10.0,0.0,0.004,HF_CON,0.002074435163498921,0.9988237909017827,20.83539710993726,0.013914412491655918
64195109,100.0,10.0,0.0,0.004,HF_INC,0.0005792952733656931,0.9838848096141285,11.218875739707386,0.0022156349393941863
64195109,100.0,10.0,0.0,0.004,LF_CON,0.0011950229782584007,0.9992853859989452,19.663870547921178,0.00720906084252295
64195109,100.0,10.0,0.0,0.004,LF_INC,0.005865075865946718,0.8613328921289056,8.294972352858913,1.0043762521831898e-19
64195109,100.0,10.0,0.0,0.004,NW_AMB,0.002508163049262462,0.8600031171659372,23.03407248631805,0.009672002245046643
64195109,100.0,10.0,0.0,0.004,NW_UN,0.0045154177476832485,0.8753838064004474,28.761701749417593,0.012920602266189662
64195110,100.0,10.0,0.0,0.002,HF_CON,0.0008299135110202806,0.9922168754940698,9.553169766694376,0.0211021428230163
64195110,100.0,10.0,0.0,0.002,HF_INC,0.001963265841247149,0.9609452964051506,5.591630679090256,4.223240937969638e-13
64195110,100.0,10.0,0.0,0.002,LF_CON,0.0014705302187697875,0.9981038140561266,10.358122222055815,0.012424395735959671
64195110,100.0,10.0,0.0,0.002,LF_INC,0.0056946835971822245,0.7677296664639024,5.949173015064486,6.76691581783474e-14
64195110,100.0,10.0,0.0,0.002,NW_AMB,0.0038479086789888917,0.8109420045808998,16.141921955085113,0.02265980564829589
64195110,100.0,10.0,0.0,0.002,NW_UN,0.0009257021527455375,0.9011880975308048,12.585577824345751,0.02727200937082833
64195111,150.0,10.0,0.0,0.01,HF_CON,0.00017791252865026038,0.9991657712100739,36.099513292920065,1.693058999162383e-19
64195111,150.0,10.0,0.0,0.01,HF_INC,0.0019976714118634196,0.9886365366987492,21.61581428090429,4.746900778874095e-13
64195111,150.0,10.0,0.0,0.01,LF_CON,0.0008168771446140379,0.9995367113962303,35.717659348068196,1.6674452371631741e-15
64195111,150.0,10.0,0.0,0.01,LF_INC,0.005241520968272097,0.9763652144347573,11.261759668158811,4.27670676884382e-20
64195111,150.0,10.0,0.0,0.01,NW_AMB,0.0022042489245289623,0.8421182008246533,81.28898852484535,0.005655492004496822
64195111,150.0,10.0,0.0,0.01,NW_UN,0.002892154782602293,0.9184455542447175,94.00401632614889,0.006387918693221796
64195112,150.0,10.0,0.0,0.008,HF_CON,0.0003807744007396186,0.999060166247244,35.14475873277106,0.0035855553884202146
64195112,150.0,10.0,0.0,0.008,HF_INC,0.001210095103854781,0.9893029565764299,17.71573963545249,7.046361970687503e-24
64195112,150.0,10.0,0.0,0.008,LF_CON,0.0002828420083897773,0.9986658766647891,29.684605074895746,3.295425009322053e-22
64195112,150.0,10.0,0.0,0.008,LF_INC,0.008536176359799565,0.9924133392628951,9.390609139690692,7.545796281519985e-22
64195112,150.0,10.0,0.0,0.008,NW_AMB,0.004379070243858397,0.8513933506138995,57.89986918045472,0.005910178871303065
